ser,deathRate,avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate
767,174.1,36,14,468.4,34884,5677,20.6,0,"(34218.1, 37413.8]",45.8,45.1,47.4,"Van Buren County, Tennessee",2.61,51.8,10.4,52.5,,3.3,50.1,7.5,47.8,11.2,57.9,,36,41.1,24.1,97.05146533,0.553967119,0.750536097,0,56.03038936,4.545454545
768,209.6,215,102,453.3,36942,40435,19,0,"(34218.1, 37413.8]",39.7,38.7,40.4,"Warren County, Tennessee",2.51,50.2,16.8,47.8,,4.7,42.5,8,51.7,8,55,40.7,34.2,43.9,27,91.94302137,1.312007997,0.487317256,2.481569411,47.4107656,6.99356005
769,176.7,663,267,451.1,43212,126302,16.7,47.50518598,"(42724.4, 45201]",39.8,39.5,40.1,"Washington County, Tennessee",2.29,50.8,7.4,29.7,,12.1,30.7,18,55.5,6.2,68,52.8,46.2,33.9,17,92.13913515,3.945194986,1.363741551,0.430907219,47.87605912,4.081698817
770,201.4,93,44,434.8,33573,16748,23.3,0,"[22640, 34218.1]",42.2,40.2,45.9,"Wayne County, Tennessee",2.48,49.9,17.5,51.1,29.5,1.8,43.6,5.6,40.2,12.2,54.7,,32.6,43.5,27,91.99266142,6.172693378,0.248564834,0.384683672,55.28741411,6.408629442
771,205.4,182,87,443.1,36205,33960,21.5,0,"(34218.1, 37413.8]",36.9,35.1,39.4,"Weakley County, Tennessee",2.32,49,3.9,21.6,,5.1,39.8,13.6,50.5,11.2,69.2,51.7,44.1,35,17.8,88.39750109,9.103588552,0.145285486,0.636350429,49.54671736,5.005740528
772,203.7,158,72,459.9,35400,26521,21.9,0,"(34218.1, 37413.8]",42.5,40.9,43.7,"White County, Tennessee",2.65,53.9,12.8,52.4,,1.5,45.3,7.5,,10.5,58.8,42.9,37.7,42.2,23.8,95.80984306,1.729392046,0.022855401,0.064756971,55.07142123,5.225066196
773,139,788,232,443.4,97936,211672,5.6,118.1072603,"(61494.5, 125635]",38.9,37.9,39.6,"Williamson County, Tennessee",2.86,66,16.2,30.4,,18.8,16.4,35.8,65.5,4.2,86.6,75.7,64,16.5,7.4,89.77218033,4.374899727,3.560685063,0.64074282,69.98906129,4.474464442
774,179.2,573,219,463.3,60955,128911,10.1,23.27186974,"(54545.6, 61494.5]",40.1,39.1,40.9,"Wilson County, Tennessee",2.72,56.6,13.6,40.3,,7.1,32.1,19.9,61.5,6.5,74,61.1,51.9,26.8,14.5,88.27555229,6.762219772,1.325493079,1.636653191,58.3677686,4.280356467
775,245.2,248,156,394.3,42471,57580,20.4,0,"(40362.7, 42724.4]",38.9,38.2,41.3,"Anderson County, Texas",2.68,44.5,24.2,51.2,,2,36.9,7.5,41.4,4.3,59.7,46.5,41.6,34.1,19,74.17594751,21.17758784,0.61296728,2.35344902,52.91270837,7.105682422
776,182.2,57,25,401.3,66878,18105,10.7,0,"(61494.5, 125635]",31.3,30.3,33.9,"Andrews County, Texas",3.05,58.1,21.2,46.7,28.8,3.4,33.6,8.8,64.8,3.9,63.3,53.5,48.6,23.4,14.6,92.33979136,1.961251863,0.375558867,2.289120715,62.7100073,10.78180889
777,168.3,474,163,499.2,42128,88255,17.9,11.33080279,"(40362.7, 42724.4]",36.4,35.6,37.5,"Angelina County, Texas",2.77,50,14.5,33.8,,4.8,31.6,10.1,54.2,9.1,54.4,41.4,35.7,37.6,22.2,78.43711538,15.09550075,0.966403793,3.437115376,51.11663342,5.728131815
778,194.6,165,76,433.4,44551,25350,17.5,0,"(42724.4, 45201]",49,48.3,50.1,"Aransas County, Texas",2.46,55,23.3,38.4,,3.7,30.9,12.5,46.7,6.8,54.3,37.2,28.5,42.4,22.9,88.6629343,1.683681871,1.663098963,2.136505846,55.79425738,8.072153326
779,138.8,33,16,289.2,58867,8715,9.4,0,"(54545.6, 61494.5]",44.1,43.1,45,"Archer County, Texas",2.6,62,19,38.8,,6.6,36.5,16.6,59.7,3,72.3,,49.2,28.2,12.5,94.08816494,1.036564529,0.467023579,1.526369746,65.25373134,3.583061889
780,213.4,12,6,435.7,55177,1947,11,0,"(54545.6, 61494.5]",45.1,43.4,47.5,"Armstrong County, Texas",2.63,61.1,8.3,57.7,,10.7,24.3,16.1,59.6,1.1,75.7,,48.3,28,11.7,90.11837365,1.18373649,0,4.426145136,67.92717087,2.949061662
781,169.1,186,81,387.6,52785,48435,16.9,454.2169918,"(51046.4, 54545.6]",35.5,34.5,36.6,"Atascosa County, Texas",3.04,52.1,19.4,36.3,39.3,5,36,9.3,56.9,6.5,57.7,46.3,39,32.6,20.5,91.7194474,0.784272051,0.312433581,4.055260361,53.23829981,5.556068297
782,160.1,140,58,398.2,58792,29563,11.2,0,"(54545.6, 61494.5]",40.6,40.2,41.2,"Austin County, Texas",2.59,59.6,17.1,49.5,,4.7,30.3,14.4,59.6,6.2,67.3,52.2,45.6,28.4,14.2,84.75732189,8.838191511,0,3.454960881,58.69722776,4.630829016
783,110.4,26,9,334.4,36821,7210,19.9,0,"(34218.1, 37413.8]",34.9,35.6,34.6,"Bailey County, Texas",2.92,57.9,48.9,43.9,7.1,0,32.4,4.6,62.6,4.3,45.2,34.7,31.7,34.5,21.6,84.90036486,2.062868369,0.406960427,12.13864721,58.23578595,2.595628415
784,140,122,45,388.9,50107,21269,13.5,0,"(48021.6, 51046.4]",51.5,51.7,51.4,"Bandera County, Texas",2.45,57.5,21.8,48.5,,1.6,29.2,15.4,51.4,4.8,63,,32.8,37.3,15.3,93.48432391,1.41373341,0.216387767,0.543373726,56.63289918,6.419479801
785,181.8,326,140,415.6,52886,80527,14.7,0,"(51046.4, 54545.6]",38.7,38.3,39.2,"Bastrop County, Texas",2.94,52.8,25.3,36.2,,3.3,30.4,12,54.6,9.8,62,47.5,41.9,31.1,16.2,81.05213911,7.887144565,0.881114519,7.5024692,55.77512375,4.583083383
786,212.3,27,13,458.2,36027,3618,18.3,0,"(34218.1, 37413.8]",48.5,46.4,50,"Baylor County, Texas",2.06,56.5,34.1,42.9,,0,31.7,19.6,,1.4,64.2,44.2,31,32.9,13.3,93.10915105,1.901874311,0,1.323042999,48.63609983,6.068601583
787,151.6,102,45,341,40680,32874,24.9,0,"(40362.7, 42724.4]",35.3,34.9,36.3,"Bee County, Texas",2.85,39.9,25.6,40.9,,0.5,33.1,6.3,39.3,7,52.1,39.5,35.3,35.8,23.1,82.20704859,8.720413975,0.232707676,6.797513702,47.26089934,8.618283322
788,177.3,1184,430,475.2,51048,334941,14.2,8.956801347,"(51046.4, 54545.6]",30.2,29,31.2,"Bell County, Texas",2.89,52.8,10.7,38.6,44.7,6,28.2,15.2,52.5,9.5,70.2,46,30.1,29.3,13.7,64.71609399,21.53256799,2.856695937,4.427970715,52.53632424,5.835105126
789,157.2,6298,2451,399.2,50699,1897753,18.3,286.6547965,"(48021.6, 51046.4]",33.1,31.8,34.5,"Bexar County, Texas",2.9,45,15.6,31.6,45.3,7.5,25.2,17.1,59,7.4,61.1,,39.8,30.8,18.3,77.71456838,7.479148201,2.630399748,8.319848458,45.72944794,5.991129949
790,154,53,24,372.8,57177,11004,12,0,"(54545.6, 61494.5]",48.6,47.8,49.2,"Blanco County, Texas",2.55,61.9,13.1,22.6,48.8,15.5,30.7,19.7,52.4,6.4,64.8,46.2,37,32.7,12.7,92.84715098,0.606173645,0.484938916,2.471323324,60.61479347,3.865213082
791,190.7,107,55,393.2,44397,17891,15,0,"(42724.4, 45201]",46,45.3,46.7,"Bosque County, Texas",2.52,57.8,16.3,37.7,,4,34.7,11.5,49.5,7.9,59.9,,35,36.3,16.9,94.16838239,1.496856046,0.445161649,1.541372211,57.03671953,3.008595989
792,184.8,455,200,427.6,41883,93389,20.1,0,"(40362.7, 42724.4]",37.7,36,39.6,"Bowie County, Texas",2.63,46.6,17.3,40.9,,3.2,36,11.9,49,8.5,59.7,,40.3,36.1,19.6,69.25339488,24.27030218,0.984380871,2.232837744,47.41046585,7.433542774
793,169.3,1217,464,429.3,73788,346312,9.9,2.88756959,"(61494.5, 125635]",35.5,35,35.8,"Brazoria County, Texas",2.85,54.5,14.9,32.4,,8.1,25.7,18.5,61.3,5.4,69.6,60.2,55.6,21.7,12.5,74.69863538,12.99718757,5.948917981,4.176450906,56.55408408,6.533051164
794,151.8,545,193,424.7,41641,215037,26.4,51.15398745,"(40362.7, 42724.4]",25.2,24.6,25.8,"Brazos County, Texas",2.58,37.4,5.3,12.5,70.3,12,20.4,20.8,58.7,6.4,72.6,62.3,50.7,19.8,11.2,73.92520132,10.75212768,5.738755109,6.531853014,39.40534539,4.690848607
795,160.4,45,19,387.7,40179,9145,13.8,0,"(37413.8, 40362.7]",42.1,42.1,42.1,"Brewster County, Texas",2.27,45.9,10.8,23.3,,16.7,21.4,22.8,58.4,4.9,65,49.5,42.7,29.8,13,93.22144017,1.331889551,0,2.111532214,40.9689441,1.812688822
796,173.3,35,16,408,27875,7230,32.4,0,"[22640, 34218.1]",31.7,26.5,38.7,"Brooks County, Texas",3.31,32.8,25.2,31.3,43.5,0,37.6,7.7,41.8,19.8,33.5,24.1,21.6,45.8,29.9,84.90513779,0.083090985,1.869547154,11.95125329,41.77884615,6.831489915
797,188.4,210,97,427.7,41316,37896,17.5,0,"(40362.7, 42724.4]",41,39.5,42,"Brown County, Texas",2.71,52.5,17.3,31.1,44.3,7.2,37.9,13.1,50,4.3,60.3,45.1,40.6,36.9,19.3,91.55763487,4.305764809,0.470488727,1.572701081,53.83226777,2.5472273
798,224,98,44,508,33134,13786,27.4,0,"[22640, 34218.1]",42.3,40.6,43.4,"Bienville Parish, Louisiana",2.35,43.4,20.3,39.6,35.1,5,42.7,7.1,46.4,10.1,53.6,,34,44.2,24.3,55.59848322,41.94748515,0.007154611,1.101810117,40.16167871,7.939133311
799,172.6,583,206,490.9,51138,125175,14.3,191.7315758,"(51046.4, 54545.6]",34.7,33.2,36.2,"Bossier Parish, Louisiana",2.57,49,18.7,33.2,,6.9,29.4,16.1,59.3,5.7,68.5,52.6,42.2,31,16.6,72.2267692,21.32525141,1.474842589,1.84193253,47.02387268,5.823193854
800,199.4,1401,577,492.8,39812,251460,24.1,365.863358,"(37413.8, 40362.7]",36.6,34.8,38.4,"Caddo Parish, Louisiana",2.55,39.3,22.2,30.3,40.4,7,32.9,15,,7,56.7,43.1,37.4,39,24,47.84919644,47.93909132,1.204748334,0.988843614,37.397312,5.272379222
801,192.2,1006,396,490.4,45979,198788,18.4,5.030484738,"(45201, 48021.6]",36.1,34.8,37.4,"Calcasieu Parish, Louisiana",2.55,47.3,15.4,35.2,,6.1,35.8,14.4,56.9,8.3,62.2,48.3,42.6,33.7,19.6,70.80255453,24.90262243,1.315043877,0.515092885,46.04447395,6.064227035
802,200.1,57,25,467.6,36350,9993,23.3,0,"(34218.1, 37413.8]",39.9,36.8,43.5,"Caldwell Parish, Louisiana",2.48,46.4,26.3,37.5,,1,42.8,6.4,49.7,10.2,49.8,38,35,38.6,23.2,81.29129129,17.56756757,0.14014014,0,46.0656592,2.079107505
803,133.3,39,10,509.4,59300,6817,12.2,0,"(54545.6, 61494.5]",42.6,40.1,43.8,"Cameron Parish, Louisiana",2.57,64.9,34,33.8,,9.7,38.5,11.5,57.8,6.3,75.2,56.3,51.3,30.3,13.5,94.52728899,3.086787951,0.32806442,1.908738443,65.56748466,7.70252324
804,224.9,63,28,504.4,34116,10147,23.3,0,"[22640, 34218.1]",38.5,35.6,42.5,"Catahoula Parish, Louisiana",2.48,48.2,35.1,42.5,22.4,0,42.2,9.9,45.7,8.3,50.5,36.4,33.2,37.6,20.1,66.30233239,32.45828047,0.039035815,0.087830585,50.90715048,2.469135802
805,177.8,102,38,473.5,35385,16295,28.2,0,"(34218.1, 37413.8]",42.2,39.8,45.8,"Claiborne Parish, Louisiana",2.51,37,38.2,41.4,20,0.4,40.7,8.6,39.8,13.5,49.4,34.2,30,47.1,27.2,46.52923854,50.16527436,0.030049883,0.270448945,39.73000684,8.809020437
806,216.1,116,52,480.4,31835,20142,30.9,0,"[22640, 34218.1]",38.3,35.5,41.2,"Concordia Parish, Louisiana",2.33,42.8,26.8,36,,5.6,41.3,8,44.4,11.7,49.3,36.9,32.8,34.3,18.7,57.88547117,41.22450976,0.14670644,0.195608587,41.18541033,2.773207991
807,197.8,161,64,503.8,40642,27052,23.5,258.7609049,"(40362.7, 42724.4]",39.8,39.1,40.6,"De Soto Parish, Louisiana",2.61,46.4,31,25.6,,6.3,41.2,8.5,49.6,9.3,57,,38,39.9,22.5,58.08640831,37.99740404,0.296680883,1.053217133,45.38266302,5.389797883
808,178.8,2082,759,487.1,46831,446753,18.4,346.947866,"(45201, 48021.6]",33.2,31.7,34.7,"East Baton Rouge Parish, Louisiana",2.57,39,12.8,22.8,,11.8,26.7,21.6,60.9,7.6,65.9,55.2,47.8,30.3,19,48.64130068,45.53374261,3.206278531,0.851154737,38.79198202,4.474235159
809,250.7,41,20,512.7,25402,7307,43,0,"[22640, 34218.1]",33.3,32.1,36.8,"East Carroll Parish, Louisiana",2.26,28.1,39.7,47,,0.7,38.5,6.6,32,19.2,36.3,26.1,22.5,51.1,36.3,28.74283429,69.71070524,0.15997867,0.15997867,28.8648245,4.305555556
810,212.2,135,48,570.8,41651,19696,20.4,0,"(40362.7, 42724.4]",41.8,40.9,43.5,"East Feliciana Parish, Louisiana",2.43,42.5,32.8,28.8,35.5,2.9,43.5,8.9,43.6,6.5,60.3,45.8,40.7,39,23.5,53.7446487,44.91060186,0.090657265,0.161168471,46.95113161,4.203655352
811,211.4,169,77,459.2,32615,33743,24.1,0,"[22640, 34218.1]",35.8,34.6,37.5,"Evangeline Parish, Louisiana",2.65,43.7,33.7,36,28,2.3,34.6,9.3,42.4,10.4,49,35.5,30.9,47.8,31.2,68.48199479,27.86069652,0.068111822,1.652452026,45.14806759,8.601712189
812,140.5,124,37,479.6,32318,20410,29,0,"[22640, 34218.1]",37.9,35.8,40.6,"Franklin Parish, Louisiana",2.54,42.8,29.2,32.4,,3.8,40.3,6.4,44.7,11.5,46.4,33.7,27.7,43,26.2,66.24817518,32.72019465,0.063260341,0,42.81697684,5.698070375
813,222.7,111,49,482.7,40668,22343,22.8,0,"(40362.7, 42724.4]",37.6,37,39,"Grant Parish, Louisiana",2.63,46.2,15.8,51.4,,2.6,42.3,6,39.3,9.2,56.5,41.3,37.5,42.2,24.4,80.00626062,14.39048386,0.084965567,1.565155174,50.20147284,3.728510828
814,205.9,394,155,515.4,45226,74103,19.4,0,"(45201, 48021.6]",35.8,34.7,37.1,"Iberia Parish, Louisiana",0.0277,46,23.5,41.4,,3.3,42.1,9,55.5,10.6,58,44.2,38.6,37.5,23,62.28867429,31.42633017,2.687386729,0.742513998,46.37692162,6.645642202
815,225.1,211,80,586.2,47377,33095,19.9,0,"(45201, 48021.6]",38.4,36.3,40.1,"Iberville Parish, Louisiana",2.61,39.7,25.2,34,,4.7,38.3,8.9,48.6,7.9,62.8,48.2,42.1,35.9,21.3,49.54106353,48.14770231,0.06018839,0.294923109,41.8193191,4.869631902
816,217.7,105,47,518.6,37130,15858,24.6,0,"(34218.1, 37413.8]",39.6,37.8,42.2,"Jackson Parish, Louisiana",2.49,46.1,30,43.3,,3.6,41.9,8.4,43,6.9,55.6,39.1,33.6,45.6,26.1,67.96200881,30.16947048,0.173815879,1.098764666,46.82013912,4.002444241
817,188.6,2350,941,473.9,47024,436275,15.8,430.9208641,"(45201, 48021.6]",38.7,37.2,40.2,"Jefferson Parish, Louisiana",2.57,43.1,17.6,31.8,,8.7,31.1,16.5,60.1,6.7,58.6,47.3,40.8,34.3,22.1,63.8563798,26.48635231,4.160269552,3.043494249,41.56296102,5.165714506
818,208,179,78,499.6,37968,31439,21.7,0,"(37413.8, 40362.7]",38.4,35.7,40,"Jefferson Davis Parish, Louisiana",2.65,46.6,28,36.5,31.5,4,41.1,9.7,52.3,9.2,57.5,42.3,36,42.2,25.3,79.74804352,17.14703824,0.334033212,0.34039575,45.89769997,7.155147691
819,182.9,1015,377,487.3,51340,240098,15.1,79.13435347,"(51046.4, 54545.6]",34,33,35,"Lafayette Parish, Louisiana",2.55,44.6,15.2,24.7,,8.5,28.7,20.8,63.9,6.3,67.8,57.1,47.9,26.3,15.6,69.85518375,25.68428591,1.561185621,0.634568679,43.47659981,5.986172971
820,198.7,478,203,467.5,47382,98325,17.6,20.34070684,"(45201, 48021.6]",36.6,35.6,37.6,"Lafourche Parish, Louisiana",2.68,49.4,17.8,37.7,38.5,6,39.1,10.2,56.8,7,63.4,50.4,44.6,33.4,19.4,79.5422369,13.35227856,0.81355028,1.597349037,51.08732299,4.817078346
821,209.6,81,37,464.8,44139,14974,18,0,"(42724.4, 45201]",38.6,37.4,42.1,"LaSalle Parish, Louisiana",2.46,52.3,30.8,51.2,,1.5,43.6,8.6,45.5,6.3,61.3,,42.4,32.7,18.1,86.87160212,11.21551782,0.053694879,0.154372777,53.6840209,5.144490314
822,205.7,188,90,436.3,32889,47774,29.7,0,"[22640, 34218.1]",27.4,26.2,28.6,"Lincoln Parish, Louisiana",2.56,35,12.4,14.7,57.8,15.1,27.7,20.8,53.3,11.9,63.4,51.5,45.7,30.3,17.9,54.36228854,40.89843503,1.790956514,1.055988511,37.25318889,4.279213153
823,186.5,594,215,494.6,58818,137788,12.3,0,"(54545.6, 61494.5]",35.3,34.6,36.2,"Livingston Parish, Louisiana",2.79,52.2,21.6,36.1,,6.4,40.2,14.3,60.4,7,64.3,54,49.1,28.9,18.8,90.99284056,6.147115693,0.407617825,0.913034065,54.24088389,5.711293942
824,181.9,47,22,379,26732,11514,41.4,0,"[22640, 34218.1]",34.6,32.9,36.5,"Madison Parish, Louisiana",2.55,34.6,32.4,40.2,,0.4,39.6,7.8,42.7,16.9,36.8,,23.5,39.8,24,36.18293607,61.97254274,0.07580224,0.699065106,34.2364532,4.463336876
825,186.4,155,63,457.3,30636,26395,29.4,37.88596325,"[22640, 34218.1]",39.3,37.2,41.1,"Morehouse Parish, Louisiana",2.5,42.9,30.7,38.5,,1.8,43.5,9.3,47,8,46.9,34.7,30.4,45.3,30.3,50.40722642,47.29009329,0.255442026,0.636754035,42.03120513,4.979184013
826,181.5,189,78,447.2,34522,39179,31.1,0,"(34218.1, 37413.8]",33.8,32.2,34.7,"Natchitoches Parish, Louisiana",2.66,40.6,16.7,25,,6.4,33.7,11.5,46.7,12.2,53.1,40.3,33.5,40.9,26.1,54.74701246,40.4805492,0.561912026,0.940757691,40.46070836,3.688606085
827,193.6,1619,680,466,35468,389617,27.9,523.5911164,"(34218.1, 37413.8]",35.4,34.7,36.1,"Orleans Parish, Louisiana",2.38,30,15.9,26.3,,12.6,23.2,20,,10.3,53.9,44.2,35.7,37.6,25.8,34.29306308,59.53898996,3.022790374,1.382923942,26.74611467,5.131693567
828,199.7,760,318,480.9,40877,156761,23.6,140.3410287,"(40362.7, 42724.4]",34.7,33.5,35.9,"Ouachita Parish, Louisiana",2.55,41.9,17,29.6,48,5.4,32.9,15.9,53.8,8,55.1,43.6,38.7,35.6,22.5,60.10631127,37.27314164,0.898766764,0.479556266,41.69526781,6.070254725
829,180.7,106,41,458.7,51304,23495,16,0,"(51046.4, 54545.6]",36.5,36.6,36.4,"Plaquemines Parish, Louisiana",2.7,52.2,20.6,28.2,,3.1,39.3,10.2,54.2,4.7,67.4,55.5,39.7,29,18.4,69.24869698,20.93309039,3.288274927,2.18229586,51.06802879,6.549831829
830,188.2,146,54,507.4,44469,22251,18.3,44.94180037,"(42724.4, 45201]",42.6,42,43.4,"Pointe Coupee Parish, Louisiana",0.0256,45.3,34.2,22.9,,1.9,41.7,9.7,51.4,8.3,59.2,45.2,40.1,37.7,21.7,62.05440484,35.90096898,0.320028447,0.68006045,45.65665826,4.275724276
831,189,707,279,484.9,40406,132141,19.8,75.67673924,"(40362.7, 42724.4]",37.4,35.3,39.1,"Rapides Parish, Louisiana",2.68,44.2,20.7,35.6,,4.6,37,11.6,51.1,8.6,57.1,41.7,36.4,40.6,22.6,64.04462091,32.02041974,1.522404991,0.22234827,44.89449176,4.202589635
832,172.2,46,18,431.7,33322,8593,25.3,0,"[22640, 34218.1]",39.8,36.8,41.6,"Red River Parish, Louisiana",2.54,44.2,19,37.4,,3.1,44.3,8.7,47,9.2,51.4,41,35.2,41.3,26,58.68974881,38.99072188,0.07920344,0.418646753,41.70064065,10.40892193
833,191.3,110,46,456.4,36666,20523,24.9,0,"(34218.1, 37413.8]",38,35.7,40.4,"Richland Parish, Louisiana",2.59,49.5,25.8,35,,4.8,41,9.4,49.7,9.6,46.5,33.9,30.5,35.4,20.9,62.46330077,36.12648602,0.173268518,0.47167541,49.86218664,3.43803056
834,202.5,157,64,500.4,39561,24186,21.2,82.69246672,"(37413.8, 40362.7]",41.5,41.1,42,"Sabine Parish, Louisiana",2.6,51.8,21.8,47.6,,3.8,42,9.2,46.2,10.6,57.2,,34.2,39.8,20.3,70.46766744,16.74777301,0.408281095,0.453645661,50.00545197,6.366608963
835,233.1,168,75,516.9,45615,45408,17.9,0,"(45201, 48021.6]",33,32.7,33.3,"St. Bernard Parish, Louisiana",2.92,43,18.6,33.7,40.6,7.1,40.9,9.9,,12.2,61.6,,43.3,32.6,20,72.21288908,21.55256895,2.267954641,1.094311447,44.73014782,5.677721702
836,190.3,238,92,470.8,60751,52812,12.1,37.87018102,"(54545.6, 61494.5]",37.2,36,37.9,"St. Charles Parish, Louisiana",2.83,48.7,21.7,31.7,,6.1,36.7,14.9,60.9,7.7,66.5,56.1,50.7,28.2,18.6,70.57884838,26.34358555,1.105644104,0.678204373,50.8948485,6.11124004
837,212.5,61,28,461.5,35004,10567,24,0,"(34218.1, 37413.8]",39.2,37.1,41.2,"St. Helena Parish, Louisiana",2.59,42.3,26.3,27.5,,5,45.7,5.6,42,14.4,44.6,31.2,28.5,47.8,26.8,44.56461453,52.68071732,0,0.009243853,42.29000242,3.087986464
838,201.2,120,48,497.4,47477,21567,16.1,0,"(45201, 48021.6]",38.8,36.7,40.2,"St. James Parish, Louisiana",2.69,46.7,26.1,27.7,,4.3,44.8,10,53,11,64.7,52.1,47.8,32.3,19,48.66974596,50.31408776,0.055427252,0.23556582,47.51381215,4.363776791
839,200.6,209,87,460.8,47225,43626,20.8,0,"(45201, 48021.6]",36,35.2,36.8,"St. John the Baptist Parish, Louisiana",2.83,44.7,21.2,31,,5.6,37.5,11.5,57.4,9.2,59,48.3,44.4,36.1,24.5,42.05747152,54.34433097,0.47553271,0.985032042,47.21497522,4.727439304
840,217.8,497,202,530.4,32683,83848,30.1,0,"[22640, 34218.1]",36.6,35.2,37.8,"St. Landry Parish, Louisiana",2.68,43.1,26.8,50.8,20,2.4,44.5,9,49.2,6.1,56.3,45.3,41.4,37.8,24.7,56.36324495,40.86924282,0.392283497,0.480786481,42.65554216,6.971510409
841,198.1,272,106,499.7,46713,53835,18,0,"(45201, 48021.6]",36.7,35.5,37.7,"St. Martin Parish, Louisiana",2.77,49.5,19.8,37.3,,0.6,42.1,9.4,57.9,7.2,60.9,,40.7,36.3,21.3,65.83781952,29.74249896,1.033392313,0.739750781,50.31750197,6.463878327
842,200.6,282,118,474,42075,52810,21.8,0,"(40362.7, 42724.4]",37.7,37.1,38.2,"St. Mary Parish, Louisiana",2.58,43,24.1,40.4,,2.9,43.4,7.9,50.7,12.2,51.3,38.3,33.5,40.5,25.3,59.90531614,31.129657,1.626092326,2.019049045,41.74704724,6.284065406
843,177.7,1273,458,494.5,63441,250088,11.2,115.9591824,"(61494.5, 125635]",39.8,38.7,41,"St. Tammany Parish, Louisiana",2.7,54.3,23.9,30.4,,7.3,27,20.3,58.5,7.6,67.8,,45.6,30.6,18.1,83.73394798,11.74761278,1.553753704,0.73674679,55.78754661,5.430602081
844,207.1,599,250,489.9,39927,128755,22.5,62.13350938,"(37413.8, 40362.7]",412.8,33,35.6,"Tangipahoa Parish, Louisiana",2.68,44.4,14.7,25.3,,5.3,35.6,13.4,54.9,10.7,55.4,41.4,36.4,38.7,23.6,67.09114961,29.71566549,0.765822482,0.362590249,45.4565442,3.432793045
845,142.5,27,10,389,27522,4740,32,0,"[22640, 34218.1]",43,40.7,47.3,"Tensas Parish, Louisiana",0.0248,33.8,40.4,30.7,,0,45.6,7.1,42.5,15.6,38.7,24.6,22.2,42.6,23.1,42.75495606,56.46842428,0,0.572246066,31.95822454,2.925809822
846,213.2,549,234,493.1,49044,113972,20.9,96.51493349,"(48021.6, 51046.4]",35.2,34.4,36,"Terrebonne Parish, Louisiana",2.78,47.7,24.4,42.9,,4.5,40,9.8,55.6,5.5,59.8,47.8,42.6,32.8,20.1,71.23077469,18.53435277,0.913590321,0.777882244,47.74235394,5.230870955
847,220.2,134,65,463.9,38998,22477,22,0,"(37413.8, 40362.7]",41.7,40.3,43.4,"Union Parish, Louisiana",2.6,50.1,25.2,42.7,,4,44.9,8.2,45,7.7,56.1,40.6,36.4,42.4,24.5,71.29543336,25.89535348,0.18639329,1.189366707,50.46377833,4.316239316
848,180.3,328,113,529.1,45331,59875,18.3,0,"(45201, 48021.6]",36.7,35.6,37.7,"Vermilion Parish, Louisiana",2.69,48.5,25,42.1,,5.6,41,9.6,,8.5,60.1,46.4,40.6,36.7,21.8,81.09964473,14.13973947,2.087633226,0.306208763,48.38043678,5.605176173
849,204.5,207,85,478.1,46682,50803,13.9,0,"(45201, 48021.6]",30,28.8,31.4,"Vernon Parish, Louisiana",2.82,55,11.5,47.2,,5.7,35.8,13.6,44.8,7.5,69.3,49.3,24.8,31.8,15.8,76.97804711,14.26747466,1.716975379,1.301547374,55.90180473,7.229203118
850,224.8,296,125,536.6,29749,46371,29.1,0,"[22640, 34218.1]",39.2,37.4,41.2,"Washington Parish, Louisiana",2.54,46.8,23.9,43.1,,2.7,40.5,8.3,41.9,15,47.4,33.5,28.6,47.7,29,67.52513103,30.13145459,0.206203282,0.184723774,45.29652352,6.368497812
851,205,256,110,485.3,36003,40021,22.2,0,"(34218.1, 37413.8]",40.9,38.5,43.1,"Webster Parish, Louisiana",2.51,44,22.8,40.2,,2.1,40.5,11,47.6,7.6,52.8,37.3,32.4,42.4,25.1,63.5620553,34.32552872,0.337297191,0.182189724,42.25182366,6.027155315
852,182.8,126,42,526.7,51550,25490,20.5,0,"(51046.4, 54545.6]",35.4,34.6,36.7,"West Baton Rouge Parish, Louisiana",2.61,47.1,18.4,35.9,,5.7,39.2,14.1,61,6.5,68.1,,50.1,30,17.1,59.75110463,37.81263934,0.571567554,0.575621225,47.02037259,5.538105472
853,195.6,65,30,443.2,33959,11293,22.5,0,"[22640, 34218.1]",39.7,37.8,41.4,"West Carroll Parish, Louisiana",2.48,46.6,33,38.1,,1.1,44,6.8,43.2,11.9,45.9,32.1,28.4,33.2,16.2,81.59594901,16.73651126,0.087305745,0.628601362,46.08938547,5.737356566
854,148.2,73,24,429,53679,15385,24,0,"(51046.4, 54545.6]",40.4,40.5,39.9,"West Feliciana Parish, Louisiana",3.04,36.1,10.1,20.8,,0,33.7,14.8,38.5,8.5,68.3,51.9,47.7,32,18,52.90301654,45.71521246,0.038923127,0.253000324,54.43620557,6.799830004
