adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",http://www.whatsyournumbermovie.com/,63492,tt0770703,en,What's Your Number?,"Ally Darling (Anna Faris) is realizing she's a little lost in life. Her latest romance has just fizzled out, and she's just been fired from her marketing job. Then she reads an eye-opening magazine article that warns that 96 percent of women who've been with 20 or more lovers are unlikely to find a husband. Determined to turn her life around and prove the article wrong, Ally embarks on a mission to find the perfect mate from among her numerous ex-boyfriends.",6.958086,/yugpF7km9nEE5GLpSWMSkGKHGNd.jpg,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Contrafilm', 'id': 1836}, {'name': 'New Regency Pictures', 'id': 10104}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",30-09-11,30426096,106,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Ally's looking for the best ex of her life.,What's Your Number?,FALSE,6.2,689
FALSE,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",http://www.chicoandrita.com,63498,tt1235830,en,Chico & Rita,"Chico is a young piano player with big dreams. Rita is a beautiful singer with an extraordinary voice. Music and romantic desire unites them, but their journey - in the tradition of the Latin ballad, the bolero - brings heartache and torment.",2.099105,/1OAXB81F0iOoPVTrarQbStVarwP.jpg,"[{'name': 'Isle of Man Film', 'id': 2268}, {'name': 'HanWay Films', 'id': 2395}, {'name': 'Magic Light Pictures', 'id': 5644}, {'name': 'CinemaNX', 'id': 5705}, {'name': 'Televisió de Catalunya TV3', 'id': 6778}, {'name': 'Televisión Española TVE', 'id': 6780}, {'name': 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'id': 9974}, {'name': 'Estudio Mariscal', 'id': 11423}, {'name': 'Fernando Trueba Producciones Cinematográficas S.A.', 'id': 11424}, {'name': 'ICF Institut Català de Finances', 'id': 11425}, {'name': 'Institut Català de les Indústries Culturals', 'id': 11426}, {'name': 'Instituto de Crédito Oficial (ICO)', 'id': 11427}, {'name': 'Mesfilms', 'id': 11428}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",19-11-10,0,94,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Chico & Rita,FALSE,6.5,44
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",http://www.joyfulnoisethemovie.com,63574,tt1710396,en,Joyful Noise,"G.G. Sparrow faces off with her choir's newly appointed director, Vi Rose Hill, over the group's direction as they head into a national competition.",3.448826,/xknpkPZavfK3cEwrrq8CRTYJE4o.jpg,"[{'name': 'Alcon Entertainment', 'id': 1088}, {'name': 'O.N.C. Entertainment', 'id': 3396}, {'name': 'Farrell Paura Productions', 'id': 78958}, {'name': 'Gospel Truth Pictures', 'id': 78959}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",13-01-12,0,117,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Dream a whole lot louder,Joyful Noise,FALSE,6.7,33
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,63611,tt0479221,es,Bajo las estrellas,"Selfish, opportunistic Benito returns to his home in Navarre when he learns that his father is dying. There, he reconnects with his younger brother Lalo, a metal sculptor who is emotionally needy. Benito also develops a surprising bond with Ainara, the young daughter of his brother's girlfriend, Nines.",0.313065,/yxz2w0YP4CxbfNuHDyJsVx2IvFg.jpg,"[{'name': 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'id': 9974}, {'name': 'Fernando Trueba Producciones Cinematográficas', 'id': 21108}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",15-03-07,0,108,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,Under the Stars,FALSE,7,3
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,63670,tt0455829,ta,வேட்டையாடு விளையாடு,"Raghavan (Kamal Haasan) is an honest cop in Tamil Nadu. His wife Kayalvizhi (Kamalinee Mukerji) dies in a violent incident. Raghavan is deputized to investigate the murder of Rani, the daughter of his colleague Arokiya Raj (Prakash Raj) in a remote village in Tamil Nadu. Arokiya moves to New York after his daughter's murder.",0.728629,/if8E3xDLyEnhIquBHiYSzDuM91s.jpg,"[{'name': 'Photon Kathaas', 'id': 11879}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",25-08-06,0,160,"[{'iso_639_1': 'te', 'name': 'తెలుగు'}, {'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,"Hunt, Play",Vettaiyaadu Vilaiyaadu,FALSE,6.9,9
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",,63687,tt1541666,en,Circo,"Tino Ponce operates Circo Mexico, which journeys across the Mexican countryside in search of paying customers. Wanting to please his father and continue the family business, Ponce has recruited his young children as performers while laboring night and day to maintain the circus's faltering financial fortunes. But a growing resentment brewing within his wife about their hardscrabble existence suggests troubles on the horizon. While documenting the brutal regimen of circus life, Circo also peels back the curtain on the Ponce family's inner dynamics, revealing generational divides and money worries that threaten to tear apart a marriage. Buttressed by indie-rock band Calexico's evocative score, Schock's film observes this family drama with a sympathetic but clear-eyed view of a vanishing way of life. And because Circo refuses to be sentimental in its handling of the material, the story's twists become all the more poignant",0.077653,/m7Iu5dMCfakAmjF9bzmIKsPc3Bq.jpg,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",01-04-11,67821,75,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,Circo,FALSE,7.5,2
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,63691,tt0091410,fr,Le Lieu du Crime,"In the woods, a 13-year-old boy is grabbed by an escaped convict and told to bring money later that day. The boy does as he's told, only to be attacked by the convict's partner. A murder ensues, and through happenstance, the murderer and the boy's mother form an alliance. All this takes place in four days during which the boy has his first communion, his separated parents face each other amidst grandmother's hopes they'll reunite, the grandfather just wants to go fishing, the school's chaplain complains about the boy's behavior, and the convicts' shared girlfriend comes, gun in hand, to help them escape to Tangier. The mother's surprising decisions complete the story.",0.073413,/nhave9h32wLpcjVhRAWUDuAbaXr.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",16-05-86,0,90,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Scene of the Crime,FALSE,4.8,3
FALSE,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,63706,tt1523367,en,Mandrake,"An expedition led by adventurer DARREN McCALL and funded by the wealthy Harry Vargas braves the impenetrable jungle to retrieve a fabled bejeweled dagger from an ancient burial ground. But pulling the dagger from its rightful resting place awakens the long-dormant plant creature - part plant, part animal, and all bloodthirsty -- and sends it on a feeding frenzy from which there seems scant hope of survival or escape...",2.390484,/8HlqY9ASbc7dmD3bAzZVFxK6Y6n.jpg,[],[],11-09-10,0,89,[],Released,,Mandrake,FALSE,2.9,12
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,63736,tt1792794,en,Almighty Thor,"When the demon god Loki destroys the fortress of Valhalla and steals the Hammer of Invincibility, only the young hero Thor can protect Earth from armageddon.",1.255939,/gh8WcgcrIWDQeFbRawuFiRGvqvu.jpg,"[{'name': 'The Global Asylum', 'id': 1371}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",07-05-11,0,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Almighty Thor,FALSE,2.3,15
FALSE,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]",,63848,tt0075144,en,The Ritz,"On his deathbed Carmine Vespucci's father tells him to ""get Proclo"". With ""the hit"" on, Gaetano tells a cab driver to take him where Carmine can't find him. He arrives at the Ritz, a gay bathhouse where he is pursued amorously by ""chubby chaser"" Paul B. Price and by entertainer Googie Gomez who believes him to be a broadway producer. His guides through the Ritz are gatekeeper Abe, habitue Chris, and bellhop/go-go-boys Tiger and Duff. Squeaky-voiced detective Michael Brick and his employer Carmine do locate Gateano at the Ritz, as does his wife Vivian. Written by Ed Stephan",0.473585,/mhwDFHtH66njrBgwctIbMswKjQN.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Courtyard Films', 'id': 16773}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",12-08-76,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The funny season begins when you check in for a night at The Ritz.,The Ritz,FALSE,6.4,9
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,63880,tt0143088,fr,Adieu Philippine,"Michel is a young technician in the fledgling TV industry and is due for military service in two months at the time of the Algerian War. Juliette and Liliane are inseparable best friends, and aspiring actresses, who hang around outside the TV studio. Michel invites them in to watch, flirts with them both, and dates them separately and together. When Michel goes on a holiday to Corsica, just before he is drafted, the girls follow.",0.464764,/sRtlet5p5ZMMsLbUgRn12WsrWVZ.jpg,"[{'name': 'Unitec Films', 'id': 67}, {'name': 'Rome Paris Films', 'id': 109}, {'name': 'Euro International Film (EIA)', 'id': 8930}, {'name': 'Alpha Productions', 'id': 20931}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",25-09-62,0,106,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Adieu Philippine,FALSE,6.3,7
FALSE,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,63892,tt0055082,fr,"Léon Morin, prêtre","In World War II, the widow Barny sees the Italian soldiers arriving in occupied Saint Bernard while walking to her job. Barny lives with her daughter and works correcting tests and feels a great attraction toward her boss Sabine. When the Germans arrive, Barny sends her half-Jewish daughter to live in a farm in the countryside and finds that Sabine's brother has been arrested and sent to a concentration camp. The atheist Barny decides to baptize her daughter to protect her and chooses priest Léon Morin to discuss with him themes related to religion and Catholicism and Léon lends books to her. Barny converts to the Catholicism and becomes closer to Léon, feeling an unrequited desire for him.",1.015323,/wuLf8sXaHOqqcLdIC6TmH3ebgD.jpg,"[{'name': 'Rome Paris Films', 'id': 109}, {'name': 'Concordia Compagnia Cinematografica', 'id': 26726}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",22-09-61,0,130,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,"Léon Morin, Priest",FALSE,6.9,18
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,63930,tt0457074,ru,Мужской сезон: Бархатная революция,"Events of the film take place in both hemispheres. Presidents of countries, bosses of drug cartels, special agents and powerful secret service agencies from all around the world are the first hand participants of its events. The film begins with an account of a shocking yet quite ordinary skirmish - an average drug kin pin is beating one of his assistants with a golf club with a purpose of educating him, because the assistant's cell phone was quite unlawfully confiscated by an overly diligent secret service agent. The mutilated gangster understands the incommensurability of his guilt and the level of his fault, and becomes the first character who asks the question: What do we know about the world we live in?",0.808483,/g5RMIeJiCjmLntc5lqVHP571YL1.jpg,"[{'name': 'Step by Step Film Production', 'id': 73553}, {'name': 'Rospofilm', 'id': 73554}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",15-09-05,0,117,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Law of Corruption,FALSE,4.1,4
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",http://dwyermovie.com/,63954,tt1623777,en,Honest Man: The Life of R. Budd Dwyer,"Honest Man: the Life of R. Budd Dwyer is a movie about politics and corruption, suicide and survival. The film chronicles Dwyer's meteoric rise to political power and examines the bribery scandal and subsequent trial that pushed him to his breaking point. Honest Man also delves into the controversy and consequences of the uncensored airing of Dwyer's death on television stations worldwide. Honest Man reveals a story that has remained untold for over 24 years. The film features exclusive new interviews, including William Smith, the man whose testimony convicted Dwyer, and Dwyer's widow Joanne--her last interview before her death in 2009. Was Dwyer venal, or a victim? Did he kill himself because he couldn't live with being guilty, or because he couldn't live with being innocent? Honest Man allows audiences to judge for themselves.",0.041326,/hhDLFQcQ28SdXGl04rVMfac5foa.jpg,[],[],09-10-10,0,75,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Blast From the Past!,Honest Man: The Life of R. Budd Dwyer,FALSE,6,1
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.twofamilyhouse.com/,63956,tt0202641,en,Two Family House,"Buddy Visalo (Michael Rispoli) is a factory worker, a frustrated crooner who once had a shot at the big time. Buddy's dreams of greatness have been reduced to an endless series of failed moneymaking schemes. His latest is buying a two-family house for him and his wife, Estelle (Katherine Narducci) and converting the ground floor into a neighborhood bar where he can perform. The wrench in the works is that he also inherits the upstairs tenants, Mary,a pregnant Irish girl fresh off the boat (Kelly Macdonald) and her abusive, alcoholic husband, Jim (Kevin Conway). As Buddy's gang of Italians tries to handle the situation, the girl goes into labor, and a baby is born, forcing them all to confront the limits of their tolerance and compassion.",0.265689,/bTtPrdB25Tidhl7Z04Xi3qLj2co.jpg,[],[],21-01-00,0,104,[],Released,The only way to find out what you love is to risk everything you have.,Two Family House,FALSE,7,5
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,63964,tt1857670,ta,தெய்வத்திருமகள்,"A mentally retarded man fights for custody of his 7-year-old daughter, and in the process teaches his opponent lawyer the value of love and family.",0.477893,/cPHcgVhxqM7JLVTI1tX5ohmnsQj.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",03-06-11,0,162,"[{'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,,Deiva Thirumagal,FALSE,6.7,8
FALSE,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",,64042,tt0076998,ru,D'Artanyan I Tri Mushketyora,"This is a wonderful three-part music video, shot by one of the most famous adventure novels of Alexandre Dumas. Four friends - the musketeers save the honor of the Queen of France, the battle against the all-powerful Cardinal Richelieu and the treacherous Milady, and most importantly - enjoy life. The lyrics of Yuri Ryashentseva. The songs they sing the actors themselves, and help them ensembles ""Peddlers"" and ""Festival"" ...",0.801275,/5117Sjjz8pVsLicO9TEBoXZHEs7.jpg,"[{'name': 'Odessa Film Studios', 'id': 13852}, {'name': 'Gosteleradio', 'id': 14620}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",25-12-79,0,220,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,D'Artagnan and Three Musketeers,FALSE,8.6,5
FALSE,"{'id': 421566, 'name': 'Totò Collection', 'poster_path': '/4ayJsjC3djGwU9eCWUokdBWvdLC.jpg', 'backdrop_path': '/jaUuprubvAxXLAY5hUfrNjxccUh.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}]",,64043,tt0039342,it,I due orfanelli,,0.199214,/vq8NQniLRFdbYMHrc7u8lw7aqDT.jpg,[],[],01-01-47,0,0,[],Released,,I due orfanelli,FALSE,3.5,4
FALSE,,0,"[{'id': 12, 'name': 'Adventure'}]",,64046,tt0149244,ru,Tayna Korolevy Anny ili Mushketyory 30 Let Spustya,"The 3rd part of the famous trilogy by Alexandre Dumas about d'Artagnan and his 3 friends Athos, Porthos and Aramis.",0.036093,/l7tgXN4iRWFNYAhgFXhBG8ERawr.jpg,[],"[{'iso_3166_1': 'RU', 'name': 'Russia'}]",06-06-93,0,150,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,The Secret of Queen Anna or Musketeers 30 Years Later,FALSE,1,1
FALSE,"{'id': 90031, 'name': 'Inner Sanctum mysteries', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",,64075,tt0036749,en,Dead Man's Eyes,"Artist David Stuart is blinded by a jealous assistant / model. His fiance's father generously offers his eyes for a sight restoring operation. There's only one hitch: Stuart has to wait until after the man dies. Not surprisingly, when the benefactor dies a very premature death, suspicion falls on the artist.",0.206768,/oXYyGOSBtOye8T8r695yjLNokMd.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10-11-44,0,64,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Murdered!...but his eyes lived to condem his killer...,Dead Man's Eyes,FALSE,8,5
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,64115,tt0067484,en,Nie lubię poniedziałku,"Funny adeventures of few person including the unlucky Italian guest, in Warsaw, on Monday.",0.286199,/ptcfxEIIxEteqMhjepDLubtskCI.jpg,"[{'name': 'Zespol Filmowy ""Plan""', 'id': 13558}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}]",27-08-71,0,98,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,I Hate Mondays,FALSE,7.7,7
